PID,x_merc,y_merc,Neighborhood,Sector,SalePrice,latitude,longitude,le_Neighbor,le_Sector,MSSubClass,YearBuilt,YearRemodAdd,OverallQual,Prop_Addr,GrLivArea
903226160,-10422235.50516136,5166018.674404124,BrkSide,DT,134.0,42.03363191836735,-93.6245344897959,3,0,1Fl,1939,1950,6,1222 CURTISS AVE,1132
902134100,-10421091.756342627,5165512.411315965,OldTown,DT,78.0,42.03025391265237,-93.61426001934532,20,0,1Fl,1910,1950,5,321 9TH ST,899
902111010,-10421264.431102565,5165653.072558415,OldTown,DT,112.0,42.03119248315056,-93.61581118310563,20,0,1Fl,1925,1950,5,412 10TH ST,844
535381040,-10421072.295996493,5166188.560067831,OldTown,DT,143.0,42.03476542857143,-93.61408520408165,20,0,1Fl,1915,1950,4,1311 KELLOGG AVE,2377
910202060,-10422323.608083967,5164375.771254525,IDOTRR,DT,126.0,42.0226691058526,-93.62532593181548,11,0,1Fl,1922,2007,4,109 S MAPLE AVE,1154
535477180,-10419912.608667308,5166204.899060554,NAmes,NO,126.0,42.03487444444444,-93.60366755555556,15,1,1Fl,1962,1962,5,1308 MEADOWLANE AVE,864
528429120,-10421771.804958371,5166153.874296733,Somerst,NW,423.0,42.04986900501751,-93.64435615174447,24,2,1Fl,2005,2006,8,2422 DALTON CIR,2097
908127050,-10427462.466415033,5164127.93358797,Edwards,WE,120.0,42.0210151632653,-93.67148908163266,7,5,1Fl,1969,1969,5,211 DOTSON DR,1176
528439010,-10424307.15062901,5168952.439999121,Somerst,NW,247.0,42.05320373339322,-93.6431443976646,24,2,1Fl,2006,2007,8,2625 YORKSHIRE ST,1460
906223110,-10428633.816961285,5165722.230985761,SawyerW,WE,226.0,42.03165394178435,-93.68201150262026,23,5,1Fl,1994,1994,7,1018 VERMONT CT,1626
528358010,-10425643.42421098,5168686.434506551,NoRidge,NW,260.0,42.05142939902178,-93.65514834748906,18,2,1Fl,1996,1996,7,3127 ASPEN RD,1720
532378160,-10427290.234831076,5166162.040299492,Sawyer,WE,135.0,42.03458848484848,-93.66994189898988,22,5,1Fl,1961,1994,5,3815 ONTARIO ST,1236
531450040,-10429289.06385138,5166572.754508532,SawyerW,WE,176.0,42.037328774081566,-93.6878976855827,23,5,2Fl,1992,1992,6,1309 KENTUCKY AVE,1603
527326040,-10423409.503095342,5169241.149672261,NWAmes,NW,82.0,42.05512945519149,-93.63508069267212,17,2,1Fl,1977,1977,7,3412 TAFT AVE,1411
903204095,-10422373.116498418,5165996.477727168,BrkSide,DT,80.0,42.03348381632653,-93.6257706734694,3,0,1Fl,1930,1960,5,1209 NORTHWESTERN AVE,935
527182170,-10421771.804958371,5166153.874296733,StoneBr,NW,208.0,42.06046556852748,-93.6313684902607,25,2,2FlPUD,1984,1984,7,3908 STONE BROOKE CIR,2090
905105040,-10427951.312243408,5165636.916126442,Sawyer,WE,115.0,42.03108467910268,-93.67588045842474,22,5,1Fl,1968,1968,5,1001 ARIZONA AVE,897
528477020,-10424364.210312482,5168817.401386156,Somerst,NW,250.0,42.05230299257608,-93.64365697352228,24,2,1Fl,2006,2006,8,2617 KINGSTON DR,1656
905202210,-10426982.661395349,5165796.460204105,ClearCr,WE,164.0,42.03214923147222,-93.66717891980689,4,5,1Fl,1963,1963,5,3616 ROSS RD,1000
903425190,-10422049.627587082,5165017.977184113,OldTown,DT,220.0,42.02695466155664,-93.62286472313644,20,0,1Fl,1962,1962,6,609 NORTHWESTERN AVE,2486
535150210,-10421428.425222153,5167300.816798123,NAmes,NO,135.0,42.04218612244898,-93.61728436734694,15,1,1Fl,1955,1955,5,2013 CLARK AVE,1098
535453160,-10420252.226336643,5166395.604370786,NAmes,NO,134.0,42.036146841115006,-93.6067183929868,15,1,1Fl,1959,1959,5,1426 MAXWELL AVE,1040
535353130,-10421628.265891964,5166158.204384764,OldTown,DT,112.0,42.03456289103087,-93.61907956662776,20,0,1Fl,1952,1952,5,625 13TH ST,924
535456070,-10420368.740911895,5166184.592914598,NAmes,NO,150.0,42.03473895918367,-93.6077650612245,15,1,1Fl,1955,1967,5,1308 STAFFORD AVE,1588
908250090,-10426913.016509298,5163683.997206349,Edwards,WE,99.0,42.01805245,-93.66655328915088,7,5,1Fl,1953,1953,4,3505 COY ST,930
527452070,-10422541.022639755,5168542.755883229,NPkVill,NO,146.0,42.050471,-93.627279,16,1,1FlPUD,1975,1975,6,2951 NORTHWESTERN AVE,1069
902325100,-10421210.563891362,5165334.880225993,OldTown,DT,155.0,42.02906930612245,-93.61532728571429,20,0,2Fl,1910,2005,7,802 BURNETT AVE,2104
921126030,-10425442.18289276,5159811.313706326,Timber,SO,299.0,41.99220133684465,-93.65334056596954,26,4,1Fl,2007,2007,8,3217 RED FOX RD,1728
905401060,-10426879.15917807,5165271.265933123,ClearCr,WE,256.0,42.02864482351206,-93.66624914356966,4,5,1Fl,1954,1994,4,519 OLIVER CIR,1663
916402125,-10424635.57583664,5160917.613104307,Timber,SO,176.0,41.99958722865255,-93.64609469150162,26,4,1Fl,1987,1987,6,2513 WHITE OAK DR,1137
531452010,-10429103.314961636,5166172.083788175,SawyerW,WE,120.0,42.03465549651289,-93.68622907491604,23,5,2FlPUD,1980,1980,6,1302 INDIANA AVE,1217
528363070,-10425486.87032462,5168720.255847487,NoRidge,NW,321.0,42.051655,-93.653742,18,2,2Fl,1994,1995,8,3202 ASPEN RD,2494
533208090,-10424629.352404768,5168131.830596098,Somerst,NW,190.0,42.04772986946443,-93.64603878546193,24,2,2FlPUD,2004,2004,7,2732 NORTHRIDGE LN,1680
534401130,-10422785.858727807,5166854.857566132,NAmes,NO,175.0,42.0392109,-93.6294784,15,1,SPLIT,1966,1966,6,1317 COOLIDGE DR,1165
910203230,-10422783.79023489,5164105.205773456,IDOTRR,DT,85.0,42.0208634872324,-93.62945981841196,11,0,1Fl,1925,1950,4,304 S RIVERSIDE DR,641
907420090,-10428835.90107862,5163119.486993113,CollgCr,WE,165.0,42.01428485970911,-93.68382685513303,5,5,1Fl,2005,2005,7,922 POE AVE,1310
902303100,-10421577.874948056,5165168.014111446,OldTown,DT,144.0,42.02795584333695,-93.6186268970768,20,0,1Fl,1910,1990,6,609 7TH ST,1650
906392120,-10429424.998370366,5164465.287300921,CollgCr,WE,295.0,42.02326647986106,-93.68911880614316,5,5,1Fl,2005,2006,8,125 HARTFORD DR,1590
903484080,-10422173.925036514,5164419.0586623205,IDOTRR,DT,50.0,42.02295797959184,-93.62398130612245,11,0,1Fl,1910,1950,4,1003 LINCOLN WAY,1484
527301320,-10423663.20364858,5169013.97761565,NWAmes,NW,260.0,42.05361420021923,-93.63735972351776,17,2,2Fl,1980,1980,7,3217 EISENHOWER AVE,2353
527140090,-10423314.545497064,5170054.891189657,StoneBr,NW,180.0,42.06055687660365,-93.63422767405338,25,2,1FlPUD,1993,1993,8,4029 FLETCHER BLVD,1337
909428170,-10424000.614567615,5162874.298948682,Crawfor,SO,236.0,42.01264838383838,-93.64039073737374,6,4,1Fl,1956,1956,5,2117 GREENBRIAR CIR,1898
905228050,-10426115.8254476,5165877.20626641,Sawyer,WE,64.0,42.032688,-93.659392,22,5,1Fl,1947,1950,2,1101 IOWA AVE,660
533234020,-10424347.15746091,5167964.074947985,Somerst,NW,223.0,42.04661079961037,-93.64350378515024,24,2,2Fl,2001,2001,7,2517 SHERWOOD AVE,1789
533212100,-10424505.627003586,5168095.913083116,Somerst,NW,151.0,42.04749027140474,-93.64492734127276,24,2,2FlPUD,2005,2005,7,2611 STANGE RD,1200
534475185,-10422354.353060054,5166187.636747287,NAmes,NO,150.0,42.03475926805175,-93.62560211863472,15,1,1Fl,1953,1953,6,1306 NORTHWESTERN AVE,1505
905452150,-10426859.445426231,5164846.410906888,Edwards,WE,150.0,42.0258097972012,-93.66607205192382,7,5,1Fl,1953,1953,6,318 CRANE AVE,1609
528176010,-10425751.916242056,5169574.955999713,NridgHt,NW,500.0,42.05735590330952,-93.65612294798628,19,2,1Fl,2003,2004,9,3807 BRIDGEPORT DR,2696
535450160,-10420516.009782735,5166348.865639564,NAmes,NO,93.0,42.035835,-93.609088,15,1,DUP2FAM,1950,1950,3,1401 CARROLL AVE 1403,1040
533215040,-10424726.11886732,5167954.566956586,Somerst,NW,290.0,42.04654737280063,-93.64690805338492,24,2,1FlPUD,2001,2001,9,2505 BRADFORD DR,1419
528104010,-10425535.558577811,5170443.614784564,NridgHt,NW,345.0,42.06314938723892,-93.65417937402002,19,2,1Fl,2007,2007,8,3131 SEDWICK ST,2122
535325090,-10420890.867036032,5166979.519853979,NAmes,NO,127.0,42.0400426,-93.6124554,15,1,1Fl,1956,2003,5,1719 DOUGLAS AVE,925
909250210,-10424890.578469023,5163795.360209103,SWISU,SO,102.0,42.018795670013375,-93.64838541912324,21,4,1Fl,1926,1950,5,424 STANTON AVE,1522
527325110,-10423267.1596782,5169242.880529094,NWAmes,NW,190.0,42.055141,-93.633802,17,2,2Fl,1977,1977,7,1802 BUCHANAN DR,1969
910202030,-10422341.29275501,5164394.162316362,IDOTRR,DT,75.0,42.0227918367347,-93.62548479591835,11,0,1Fl,1922,1950,5,1108 LINCOLN WAY,816
535175180,-10421184.50820632,5167699.607097596,NAmes,NO,109.0,42.04484653880461,-93.61509322351316,15,1,1Fl,1959,1959,5,2304 KELLOGG AVE,1206
534202160,-10422435.700269517,5167959.57403533,NAmes,NO,142.0,42.04658077450373,-93.62633287305052,15,1,1Fl,1966,1966,5,1217 25TH ST,1232
916403020,-10424687.805388745,5160684.468335582,Timber,SO,180.0,41.9980307755102,-93.64656387755102,26,4,1Fl,1990,1990,7,2722 WHITE OAK CIR,1339
535354100,-10421421.099494245,5166200.070959508,NAmes,NO,132.0,42.03484223074918,-93.61721855921348,15,1,1Fl,1948,2002,6,1323 CLARK AVE,972
905227050,-10426237.497651037,5165981.367989059,Sawyer,WE,152.0,42.033383,-93.660485,22,5,1Fl,1941,1973,5,1202 SCOTT AVE,1350
534451020,-10422704.33564424,5166381.450777695,BrkSide,DT,64.0,42.03605240841249,-93.62874606568025,3,0,1Fl,1945,1950,3,1423 RIDGEWOOD AVE,670
533120030,-10425438.025007596,5168083.927834931,NoRidge,NW,302.0,42.04741032017221,-93.6533032150516,18,2,2Fl,1990,1990,8,3118 MAPLEWOOD RD,2810
905352010,-10421771.804958371,5166153.874296733,ClearCr,WE,182.0,42.02835252844245,-93.6715743005661,4,5,1Fl,1984,1984,6,200 TRAIL RIDGE RD,1522
905108220,-10427434.09069645,5165708.528847285,Sawyer,WE,137.0,42.03156251472419,-93.67123417821566,22,5,SPLIT,1982,1982,5,1008 MESA VERDE PL,860
527165170,-10423511.286155077,5169583.362333401,Gilbert,NW,168.0,42.05741197153812,-93.63599502545436,8,2,2Fl,1993,1994,6,3715 COLUMBINE CIR,1642
535353190,-10421764.19498524,5166353.70256458,NAmes,NO,98.0,42.03586727206577,-93.6203006384482,15,1,1Fl,1948,1950,6,1404 GRAND AVE,1458
528315070,-10425635.134838589,5169081.354435474,NoRidge,NW,286.0,42.0540636125256,-93.6550738827899,18,2,2Fl,1998,1998,8,3136 BAYBERRY RD,1976
903232060,-10422020.776059512,5165828.52518736,BrkSide,DT,115.0,42.03236318181818,-93.62260554545456,3,0,1Fl,1925,1999,5,1109 ROOSEVELT AVE,995
906204180,-10428814.052138211,5165952.341718961,SawyerW,WE,209.0,42.033189328297496,-93.68363058276196,23,5,2Fl,1989,1989,6,1124 IDAHO AVE,2559
906475110,-10428660.9759264,5164653.548711413,ClearCr,WE,188.0,42.024522800247645,-93.68225547575491,4,5,2Fl,1966,2007,6,215 PARKRIDGE CIR,2087
906223040,-10428593.532892205,5166099.372618492,SawyerW,WE,220.0,42.03417035507626,-93.68164962467064,23,5,2Fl,1994,2001,7,1017 FLORIDA AVE,1958
909253190,-10424890.379600072,5163495.402225146,SWISU,SO,91.0,42.0167937755102,-93.64838363265304,21,4,1Fl,1930,1950,6,612 STANTON AVE,790
923400150,-10420185.64839168,5158957.80217393,Mitchel,SE,94.0,41.986502525252526,-93.60612031313131,14,3,1Fl,1991,1992,5,428 KEN MARIL RD,974
923226290,-10419864.352922369,5159823.92536254,MeadowV,SE,79.0,41.992285539793606,-93.60323406682328,13,3,2FlPUD,1972,1972,4,611 MEADOW PL,1092
909282020,-10424265.26019724,5163350.468225746,Crawfor,SO,260.0,42.01582647553629,-93.6427680895134,6,4,2Fl,1945,2002,6,2124 COUNTRY CLUB BLVD,2320
528110110,-10425846.352935506,5170310.419832628,NridgHt,NW,418.0,42.062261083312976,-93.65697128723735,19,2,1Fl,2007,2007,8,3323 STOCKBURY ST,2464
534479320,-10421886.21993017,5166577.48740866,NAmes,NO,132.0,42.03736035134902,-93.62139680717895,15,1,1Fl,1954,1954,5,1526 HARDING AVE,1268
528150110,-10425948.448493212,5169906.933683888,NridgHt,NW,342.0,42.05957007718205,-93.65788842723664,19,2,2Fl,2004,2004,8,3215 HARRISON RD,2956
906380160,-10429682.109441685,5164668.4075902775,CollgCr,WE,194.0,42.02462195659309,-93.69142847419396,5,5,1Fl,2006,2006,7,5321 DURANT ST,1240
911370460,-10421223.044462482,5162389.147000817,Crawfor,SO,235.0,42.00941017586717,-93.61543940059218,6,4,1FlPUD,2006,2007,8,415 ASPEN RIDGE RD,1625
535477090,-10419912.84878992,5166456.147081374,NAmes,NO,137.0,42.036550780194254,-93.6036697126137,15,1,1Fl,1963,1963,5,1434 MEADOWLANE AVE,1117
534478230,-10422004.385782234,5166403.046863524,NAmes,NO,147.0,42.03619649733313,-93.62245830908866,15,1,1Fl,1950,2007,5,1428 ROOSEVELT AVE,1113
906426060,-10428609.867235731,5165213.949125834,ClearCr,WE,277.0,42.02826236005448,-93.68179635857511,4,5,1Fl,1958,2006,6,4813 DOVER DR,2144
528235190,-10424364.309912857,5170053.906063258,Gilbert,NW,201.0,42.06055030637491,-93.64365786824769,8,2,2Fl,2004,2005,7,4004 WELBECK DR,1598
923225440,-10419956.17043258,5159777.068356887,MeadowV,SE,85.0,41.99197269387755,-93.60405887755104,13,3,2FlPUD,1976,1976,5,535 MEADOW CT,1112
923276030,-10419918.249395233,5159319.111199031,Mitchel,SE,150.0,41.98891501194138,-93.60371822707666,14,3,1Fl,1984,1984,5,615 GARDEN RD,833
909425060,-10424288.982190918,5163171.278485244,Crawfor,SO,174.0,42.0146305299342,-93.64298118780832,6,4,2Fl,1941,1950,7,915 GASKILL DR,1564
902332030,-10420865.582106767,5165059.0500171,OldTown,DT,134.0,42.02722873813198,-93.61222826161584,20,0,DUP2FAM,1910,1998,6,621 DOUGLAS AVE 101,2291
528188060,-10421771.804958371,5166153.874296733,NridgHt,NW,173.0,42.0600881067537,-93.65380926777956,19,2,2FlPUD,2003,2004,7,3716 ASHTON DR,1626
527105140,-10423975.167788796,5170099.736779173,Gilbert,NW,225.0,42.06085597027575,-93.64016214507028,8,2,2Fl,2003,2003,7,4012 HYDE AVE,1733
535477150,-10419912.764027318,5166407.016434497,NAmes,NO,110.0,42.036222982244986,-93.60366895117828,15,1,1Fl,1962,1962,5,1402 MEADOWLANE AVE,894
535327210,-10420865.691565234,5166892.870653125,NAmes,NO,159.0,42.03946451020408,-93.61222924489796,15,1,1Fl,1956,2001,5,1704 DOUGLAS AVE,1384
533213070,-10424663.371410482,5168040.22209348,Somerst,NW,179.0,42.04711876691764,-93.64634438338976,24,2,2FlPUD,1999,1999,7,2717 BRISTOL DR,1501
904100100,-10421771.804958371,5166153.874296733,Sawyer,WE,219.0,42.03325702379296,-93.67065367833555,22,5,2Fl,1937,1980,7,1215 HYLAND AVE,2267
528188120,-10421771.804958371,5166153.874296733,NridgHt,NW,176.0,42.0600881067537,-93.65380926777956,19,2,2FlPUD,2003,2003,7,3702 CHILTON AVE,1626
528480180,-10424385.59673001,5168679.856165709,Somerst,NW,261.0,42.05138551893792,-93.64384909097969,24,2,1Fl,2007,2007,8,2625 CLAYTON DR,1584
528114040,-10425852.54955958,5170143.915854643,NridgHt,NW,383.0,42.06115061731414,-93.65702695245852,19,2,1Fl,2007,2007,9,3310 WESTON DR,1950
528235020,-10424258.689224718,5170145.859757817,Gilbert,NW,179.0,42.06116358191152,-93.64270906146292,8,2,2Fl,2004,2004,6,4005 BRICKMAN AVE,1515
908275110,-10426681.82939854,5163883.111068949,Edwards,WE,104.0,42.0193813,-93.6644765,7,5,1Fl,1956,1956,5,246 S FRANKLIN AVE,1560
905103140,-10427816.482671378,5165817.889780867,Sawyer,WE,164.0,42.03229221822774,-93.67466926377168,22,5,SPLIT,1966,1966,5,4107 ROSS RD,1320
902402260,-10420474.71025165,5165366.187141112,OldTown,DT,55.0,42.029278208465776,-93.608717,20,0,2Fl,1920,1950,2,822 CARROLL AVE,1086
528235200,-10424362.83258468,5170062.018473725,Gilbert,NW,170.0,42.060604411485215,-93.64364459718288,8,2,SPLIT,2004,2005,7,4010 WELBECK DR,1374
528181060,-10425159.285100566,5169734.216757067,NridgHt,NW,210.0,42.05841812593191,-93.65079925186382,19,2,1FlPUD,2006,2006,8,2908 ROXBORO DR,1554
923275200,-10419989.446284514,5159216.856600214,Mitchel,SE,124.0,41.988232259809486,-93.60435779961487,14,3,1Fl,1982,1982,5,3827 MINNETONKA AVE,816
903451110,-10422651.326567365,5164801.083573613,IDOTRR,DT,139.0,42.02550732377964,-93.62826987704072,11,0,1Fl,1930,1950,7,318 N RUSSELL AVE,1108
528181040,-10425150.31258315,5169726.171521788,NridgHt,NW,203.0,42.05836446699423,-93.6507186503685,19,2,1FlPUD,2005,2006,7,2914 ROXBORO DR,1368
908102110,-10428151.94526361,5164149.911847572,Edwards,WE,156.0,42.02116183673469,-93.6776827755102,7,5,1Fl,1954,1954,5,4404 TODD DR,992
533217050,-10424600.236144692,5168014.718094177,Somerst,NW,160.0,42.04694863364057,-93.64577722964748,24,2,2FlPUD,1999,2000,7,2710 BRISTOL DR,1252
533350090,-10425912.602290949,5166590.558391059,Veenker,NW,150.0,42.03744755908851,-93.6575664153229,27,2,2Fl,1977,1977,9,1712 AMHERST DR,2944
528445070,-10424453.781474823,5168925.99046228,Somerst,NW,221.0,42.0530273094722,-93.64446160496377,24,2,2Fl,2006,2006,8,2518 YORKSHIRE ST,1830
527212040,-10422715.339588065,5170058.072593004,StoneBr,NW,362.0,42.06057809473684,-93.62884491578949,25,2,2Fl,2006,2006,8,4020 EDGEWATER DR,2576
907200270,-10429292.665818738,5164307.208679294,CollgCr,WE,135.0,42.02221155838693,-93.687930042606,5,5,1Fl,1977,1977,5,112 SANDBURG CT,1040
908201040,-10426727.60227064,5164331.435233642,Edwards,WE,118.0,42.022373232949136,-93.66488768470606,7,5,1Fl,1947,2008,5,117 S FRANKLIN AVE 119,698
907410100,-10428862.568085795,5163116.242127721,CollgCr,WE,196.0,42.01426320254993,-93.68406640893436,5,5,2Fl,2005,2005,7,809 POE AVE,1611
903481120,-10421771.804958371,5166153.874296733,IDOTRR,DT,135.0,42.02211967187807,-93.6223868045226,11,0,1Fl,1927,1950,6,1027 N 2ND ST,1666
535453180,-10420255.975596486,5166536.360345363,NAmes,NO,152.0,42.03708595663889,-93.606752073161,15,1,1Fl,1960,1960,5,1506 MAXWELL AVE,1242
907227110,-10428758.761438882,5164229.822376642,CollgCr,WE,134.0,42.021695122448975,-93.68313389795918,5,5,SPLIT,1972,2003,5,212 ROCKWELL AVE,768
531453010,-10428965.953818353,5166174.519387067,SawyerW,WE,152.0,42.034671747183744,-93.6849951387715,23,5,1Fl,1984,1985,6,1304 ILLINOIS AVE,1097
531478010,-10428604.961067306,5166340.242979243,SawyerW,WE,107.0,42.03577746938775,-93.68175228571428,23,5,1Fl,1966,1966,4,4712 TORONTO ST,1056
535403200,-10420478.304280926,5166725.431773044,NAmes,NO,120.0,42.03834740816327,-93.60874928571428,15,1,1Fl,1959,1959,6,211 E 16TH ST,864
527254020,-10422638.99969444,5169949.760948637,StoneBr,NW,372.0,42.05985571428571,-93.62815914285714,25,2,1Fl,2008,2008,8,1214 ADAMS ST,2046
527366030,-10423882.929999026,5168480.241638441,Somerst,NW,220.0,42.05005399823367,-93.63933355890704,24,2,2Fl,2000,2001,8,2818 SOMERSET DR,1874
535325460,-10421222.813995928,5166872.843917909,NAmes,NO,167.0,42.03933089886095,-93.6154373302759,15,1,1Fl,1941,1963,7,1704 BURNETT AVE,2039
528110040,-10425729.134932432,5170428.607310957,NridgHt,NW,479.0,42.0630493,-93.6559183,19,2,1Fl,2007,2007,9,3308 SEDWICK ST,2552
906392090,-10429425.317288171,5164556.563235415,CollgCr,WE,234.0,42.02387559248089,-93.68912167103052,5,5,1Fl,2006,2006,6,215 HARTFORD DR,1846
535452140,-10420370.164383208,5166349.692248213,NAmes,NO,119.0,42.03584051515152,-93.60777784848484,15,1,1Fl,1952,1952,5,1402 STAFFORD AVE,732
535151160,-10421699.636532491,5167424.642137654,NAmes,NO,140.0,42.0430122,-93.6197207,15,1,1Fl,1962,1980,5,2204 BARR DR,1283
535456050,-10421771.804958371,5166153.874296733,NAmes,NO,130.0,42.04245001873649,-93.61752966037945,15,1,DUP2FAM,1961,1961,5,313 E 13TH ST 315,1800
903429110,-10421894.537337856,5165185.95284242,OldTown,DT,180.0,42.02807554568359,-93.62147152372344,20,0,2Fl,1915,1994,7,716 HODGE AVE,1944
916455150,-10424747.996762212,5160307.259744104,Timber,SO,282.0,41.99551248484848,-93.6471045858586,26,4,1Fl,2002,2002,8,2329 SUNCREST DR,1922
909425180,-10424420.544086136,5162986.885501257,Crawfor,SO,218.0,42.01339983344091,-93.64416302842116,6,4,1Fl,1977,1977,5,1036 ASH AVE,1647
528175050,-10425101.47514128,5169724.379153898,NridgHt,NW,212.0,42.05835251251395,-93.6502799361638,19,2,1FlPUD,2007,2008,7,2907 ROXBORO DR,1358
910205010,-10421771.804958371,5166153.874296733,IDOTRR,DT,126.0,42.02211967187807,-93.6223868045226,11,0,SPLIT,1967,1967,5,1110 S 2ND ST,1656
533206020,-10424824.054445423,5168133.368075052,Somerst,NW,281.0,42.0477401256381,-93.64778782365164,24,2,2FlPUD,2004,2005,7,2819 BRISTOL DR,3005
902427040,-10420042.612234816,5165017.056275081,OldTown,DT,87.0,42.0269485163718,-93.6048353974724,20,0,1Fl,1930,1950,5,418 E 6TH ST,1248
528427020,-10424298.576440703,5169338.0983096,Somerst,NW,245.0,42.05577609900298,-93.64306737442054,24,2,1Fl,2008,2009,8,3211 CULLEN DR,1468
528458070,-10425123.662571076,5168717.943849065,Somerst,NW,215.0,42.05163957813237,-93.65047924923682,24,2,2Fl,2009,2009,7,2816 ASPEN RD,1547
903401030,-10422350.475844484,5165201.981785361,BrkSide,DT,162.0,42.02818250412261,-93.62556728901468,3,0,1Fl,1915,2004,6,701 RIDGEWOOD AVE,1716
909275040,-10424309.753432391,5163986.742496409,Crawfor,SO,138.0,42.02007290646511,-93.6431677790452,6,4,2Fl,1923,1950,6,311 PEARSON AVE,1603
527163130,-10423711.148157872,5169862.733236396,Gilbert,NW,181.0,42.05927528026756,-93.63779041637262,8,2,2Fl,1994,1995,6,3828 EISENHOWER AVE,1516
905200350,-10426947.407466209,5165820.692488812,Sawyer,WE,148.0,42.03231091899866,-93.66686222837316,22,5,SPLIT,1960,1960,6,3605 ROSS RD,1138
528363050,-10425765.4621172,5168582.838106288,NoRidge,NW,315.0,42.05073836734694,-93.65624463265306,18,2,1Fl,1994,1995,8,3212 SUMAC CIR,2063
908154205,-10421771.804958371,5166153.874296733,Edwards,WE,185.0,42.022026364190864,-93.66674564927546,7,5,2Fl,2007,2008,10,4302 COCHRANE PKWY,4676
903233140,-10421994.18644336,5165690.1131455125,BrkSide,DT,132.0,42.03143963636364,-93.62236668686867,3,0,1Fl,1929,2001,7,1004 ROOSEVELT AVE,854
905107070,-10427579.201351412,5165805.315272493,Sawyer,WE,150.0,42.03220831608917,-93.67253772940806,22,5,2Fl,1978,1978,6,3910 ROSS RD,1400
528240020,-10424126.991425088,5170148.064433919,Gilbert,NW,184.0,42.06117828569519,-93.641526,8,2,2Fl,2004,2004,7,4011 WESTLAWN DR,1720
906225180,-10428406.505472131,5165699.631291976,SawyerW,WE,224.0,42.03150314601391,-93.67996952877064,23,5,DUP2FAM,1993,1993,6,1005 DELAWARE AVE 1007,1440
528114010,-10425820.792499572,5170149.485445775,NridgHt,NW,415.0,42.061187762936285,-93.65674167393466,19,2,1Fl,2005,2005,9,3334 WESTON DR,1868
907126030,-10429765.794343945,5164150.759514319,CollgCr,WE,155.0,42.02116749369187,-93.69218022846148,5,5,1Fl,1994,1994,5,5416 NORRIS ST,990
