PID,lat_long,x_merc,y_merc,Neighborhood,Sector,Color
528114040,"(42.06115061731414, -93.65702695245852)",-10425852.54955958,5170143.915854643,NridgHt,NW,yellow
528235020,"(42.061163581911515, -93.64270906146292)",-10424258.689224718,5170145.859757817,Gilbert,NO,green
908275110,"(42.0193813, -93.6644765)",-10426681.829398539,5163883.111068949,Edwards,SW,purple
905103140,"(42.03229221822774, -93.67466926377168)",-10427816.482671378,5165817.889780867,Sawyer,NW,yellow
902402260,"(42.029278208465776, -93.608717)",-10420474.71025165,5165366.187141112,OldTown,DT,dodgerblue
528235200,"(42.060604411485215, -93.64364459718287)",-10424362.832584681,5170062.018473725,Gilbert,NO,green
528181060,"(42.05841812593191, -93.65079925186382)",-10425159.285100566,5169734.216757067,NridgHt,NW,yellow
923275200,"(41.988232259809486, -93.60435779961487)",-10419989.446284514,5159216.856600214,Mitchel,SE,red
903451110,"(42.025507323779635, -93.62826987704071)",-10422651.326567365,5164801.083573613,IDOTRR,DT,dodgerblue
528181040,"(42.05836446699423, -93.6507186503685)",-10425150.31258315,5169726.1715217875,NridgHt,NW,yellow
908102110,"(42.02116183673469, -93.6776827755102)",-10428151.94526361,5164149.911847572,Edwards,SW,purple
533217050,"(42.04694863364057, -93.64577722964749)",-10424600.236144692,5168014.718094177,Somerst,NW,yellow
533350090,"(42.03744755908851, -93.6575664153229)",-10425912.602290947,5166590.558391059,Veenker,NW,yellow
528445070,"(42.0530273094722, -93.64446160496375)",-10424453.781474823,5168925.99046228,Somerst,NW,yellow
527212040,"(42.06057809473684, -93.62884491578947)",-10422715.339588065,5170058.0725930035,StoneBr,NO,green
907200270,"(42.02221155838693, -93.687930042606)",-10429292.665818738,5164307.208679294,CollgCr,SW,purple
908201040,"(42.022373232949136, -93.66488768470606)",-10426727.602270639,5164331.435233642,Edwards,SW,purple
907410100,"(42.01426320254993, -93.68406640893436)",-10428862.568085797,5163116.242127721,CollgCr,SW,purple
903481120,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
535453180,"(42.03708595663889, -93.60675207316099)",-10420255.975596486,5166536.360345363,NAmes,NO,green
907227110,"(42.021695122448975, -93.68313389795918)",-10428758.761438882,5164229.822376642,CollgCr,SW,purple
531453010,"(42.034671747183744, -93.6849951387715)",-10428965.953818353,5166174.519387067,SawyerW,NW,yellow
531478010,"(42.03577746938775, -93.68175228571428)",-10428604.961067306,5166340.242979243,SawyerW,NW,yellow
535403200,"(42.03834740816327, -93.60874928571428)",-10420478.304280926,5166725.431773044,NAmes,NO,green
527254020,"(42.05985571428571, -93.62815914285714)",-10422638.999694439,5169949.760948637,StoneBr,NO,green
527366030,"(42.05005399823367, -93.63933355890704)",-10423882.929999026,5168480.241638441,Somerst,NW,yellow
535325460,"(42.039330898860946, -93.6154373302759)",-10421222.813995928,5166872.843917909,NAmes,NO,green
528110040,"(42.0630493, -93.6559183)",-10425729.134932432,5170428.607310957,NridgHt,NW,yellow
906392090,"(42.02387559248089, -93.68912167103053)",-10429425.317288171,5164556.563235415,CollgCr,SW,purple
535452140,"(42.03584051515152, -93.60777784848484)",-10420370.164383207,5166349.692248213,NAmes,NO,green
535151160,"(42.0430122, -93.6197207)",-10421699.636532493,5167424.642137654,NAmes,NO,green
535456050,0,-10421771.804958373,5166153.874296733,NAmes,NO,green
903429110,"(42.028075545683585, -93.62147152372344)",-10421894.537337856,5165185.95284242,OldTown,DT,dodgerblue
903429110,"(42.028075545683585, -93.62147152372344)",-10421894.537337856,5165185.95284242,OldTown,DT,dodgerblue
916455150,"(41.99551248484848, -93.64710458585859)",-10424747.996762212,5160307.259744104,Timber,SW,purple
909425180,"(42.01339983344091, -93.64416302842115)",-10424420.544086136,5162986.885501257,Crawfor,SW,purple
528175050,"(42.05835251251395, -93.65027993616381)",-10425101.47514128,5169724.379153898,NridgHt,NW,yellow
910205010,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
533206020,"(42.0477401256381, -93.64778782365163)",-10424824.054445423,5168133.368075052,Somerst,NW,yellow
902427040,"(42.0269485163718, -93.60483539747239)",-10420042.612234816,5165017.056275081,OldTown,DT,dodgerblue
528427020,"(42.05577609900298, -93.64306737442054)",-10424298.576440703,5169338.0983096,Somerst,NW,yellow
528458070,"(42.051639578132374, -93.65047924923682)",-10425123.662571076,5168717.943849065,Somerst,NW,yellow
903401030,"(42.02818250412261, -93.62556728901467)",-10422350.475844484,5165201.981785361,BrkSide,DT,dodgerblue
909275040,"(42.02007290646511, -93.64316777904519)",-10424309.753432393,5163986.742496409,Crawfor,SW,purple
527163130,"(42.059275280267556, -93.63779041637262)",-10423711.148157872,5169862.733236396,Gilbert,NO,green
905200350,"(42.03231091899866, -93.66686222837315)",-10426947.407466209,5165820.692488812,Sawyer,NW,yellow
528363050,"(42.05073836734694, -93.65624463265306)",-10425765.462117199,5168582.838106288,NoRidge,NW,yellow
908154205,0,-10421771.804958373,5166153.874296733,Edwards,SW,purple
903233140,"(42.031439636363636, -93.62236668686869)",-10421994.18644336,5165690.1131455125,BrkSide,DT,dodgerblue
905107070,"(42.03220831608917, -93.67253772940806)",-10427579.201351412,5165805.315272493,Sawyer,NW,yellow
528240020,"(42.061178285695185, -93.641526)",-10424126.991425088,5170148.064433919,Gilbert,NO,green
906225180,"(42.03150314601391, -93.67996952877063)",-10428406.505472131,5165699.631291976,SawyerW,NW,yellow
528114010,"(42.061187762936285, -93.65674167393466)",-10425820.792499572,5170149.485445775,NridgHt,NW,yellow
907126030,"(42.02116749369187, -93.69218022846147)",-10429765.794343945,5164150.759514319,CollgCr,SW,purple
904100160,"(42.033505289394334, -93.65783559113645)",-10425942.566805443,5165999.695983121,Sawyer,NW,yellow
909254130,"(42.01622585714286, -93.64491606122449)",-10424504.371314356,5163410.308726766,Crawfor,SW,purple
535403030,"(42.040139806766824, -93.61038558320043)",-10420660.456083868,5166994.09013956,NAmes,NO,green
907412010,"(42.01386324242424, -93.68529523232323)",-10428999.360079722,5163056.31679507,CollgCr,SW,purple
903228080,"(42.033347285714285, -93.6216614489796)",-10421915.679720659,5165976.01535479,BrkSide,DT,dodgerblue
531452100,"(42.035628790773586, -93.68623349496264)",-10429103.806998972,5166317.959136654,SawyerW,NW,yellow
526302030,"(42.053668, -93.618459)",-10421559.18473096,5169022.043364616,NAmes,NO,green
902106090,"(42.03136811566622, -93.61886691410051)",-10421604.593520915,5165679.39440045,OldTown,DT,dodgerblue
527161090,"(42.05897712282691, -93.640518123423)",-10424014.795117754,5169818.029136304,Gilbert,NO,green
532353120,"(42.03478771651257, -93.67697466213608)",-10428073.118443377,5166191.9005195405,Sawyer,NW,yellow
535453070,"(42.03602821212121, -93.60600470707071)",-10420172.77918388,5166377.824235912,NAmes,NO,green
534252110,"(42.04316111859127, -93.62477456483307)",-10422262.23019225,5167446.964541387,NAmes,NO,green
535327230,"(42.039533285714285, -93.61222985714285)",-10420865.759720022,5166903.179292299,NAmes,NO,green
905425125,"(42.02839073708279, -93.6632647299644)",-10426546.935775217,5165233.187948629,ClearCr,SW,purple
908103280,"(42.02000134693878, -93.67378595918368)",-10427718.153654426,5163976.019849366,Edwards,SW,purple
528221060,"(42.06273240393949, -93.6458435466242)",-10424607.618516771,5170381.090827345,Gilbert,NO,green
921128020,"(41.992886874408, -93.65205791896162)",-10425299.39928097,5159913.991878758,Timber,SW,purple
528174040,"(42.05923104269617, -93.64942373186408)",-10425006.162914619,5169856.100483011,NridgHt,NW,yellow
909256010,"(42.01599771428572, -93.64837885714286)",-10424889.847992709,5163376.12537673,SWISU,SW,purple
533212060,"(42.047554433193056, -93.644926896477)",-10424505.577489149,5168105.531394237,Somerst,NW,yellow
908204180,"(42.0199462, -93.6653515)",-10426779.233952982,5163967.756511119,Edwards,SW,purple
533223100,"(42.046223593854705, -93.64544340848364)",-10424563.075342717,5167906.031044645,Somerst,NW,yellow
909176180,"(42.01874163265306, -93.6516226122449)",-10425250.941158928,5163787.263285973,SWISU,SW,purple
903475040,"(42.0267141023798, -93.62297073103441)",-10422061.428332306,5164981.927379821,OldTown,DT,dodgerblue
535426195,"(42.039054300535824, -93.60570357400623)",-10420139.25720448,5166831.38528566,NAmes,NO,green
905103040,"(42.03237701034279, -93.67255115119521)",-10427580.695457922,5165830.597687888,Sawyer,NW,yellow
528110100,"(42.0622601748447, -93.65708355877528)",-10425858.850945938,5170310.283615132,NridgHt,NW,yellow
534431030,"(42.03919368684427, -93.6217385362576)",-10421924.261037193,5166852.27752881,NAmes,NO,green
905300010,"(42.02944714893617, -93.67829025531914)",-10428219.56960661,5165391.505290264,Sawyer,NW,yellow
914474070,"(41.995241269011075, -93.6035056538022)",-10419894.585846566,5160266.635878279,Mitchel,SE,red
534428100,"(42.040302797857635, -93.62214108540458)",-10421969.072603254,5167018.520862649,NAmes,NO,green
533350050,"(42.03728964083625, -93.65819855808627)",-10425982.972101472,5166566.8890979495,Veenker,NW,yellow
908188130,"(42.01880522915272, -93.66972201765648)",-10427265.757753005,5163796.7925450755,Edwards,SW,purple
534453150,"(42.03574847468436, -93.62824103741373)",-10422648.116154777,5166335.897270088,BrkSide,DT,dodgerblue
528458120,"(42.0503128, -93.6481626)",-10424865.774357688,5168519.039500059,Somerst,NW,yellow
535179050,"(42.04396232081264, -93.61316938402076)",-10420970.347373659,5167567.062999401,NAmes,NO,green
527302185,"(42.055303816598176, -93.6364751856661)",-10423564.737345345,5169267.290861013,NWAmes,NO,green
534128190,"(42.04649121414232, -93.63312312052932)",-10423191.587161213,5167946.14850483,NWAmes,NO,green
528180110,"(42.05779497875085, -93.65146345283424)",-10425233.223614376,5169640.786968438,NridgHt,NW,yellow
916176125,"(42.00149914254683, -93.64995508984912)",-10425065.313414942,5161204.010978162,Timber,SW,purple
903454090,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
535457010,"(42.03482142857143, -93.6059824897959)",-10420170.305968164,5166196.953186975,NAmes,NO,green
528462040,"(42.050214596203936, -93.64835153270799)",-10424886.806250535,5168504.317413109,Somerst,NW,yellow
909428120,"(42.01265586868687, -93.63955761616162)",-10423907.871938514,5162875.42036568,Crawfor,SW,purple
916460060,"(41.996394780494285, -93.64660354427207)",-10424692.221067935,5160439.414949685,Timber,SW,purple
528431050,"(42.0544825, -93.64259794157329)",-10424246.319415186,5169144.155338817,Somerst,NW,yellow
527110020,"(42.060674292874886, -93.63712424040322)",-10423636.98978818,5170072.496357737,Gilbert,NO,green
535352080,"(42.037116510204086, -93.61595657142857)",-10421280.615656642,5166540.939792244,NAmes,NO,green
527402250,"(42.054583217391304, -93.62643386956522)",-10422446.943150103,5169159.255262824,NAmes,NO,green
535451040,"(42.03718187878788, -93.60799021212122)",-10420393.804595072,5166550.737410982,NAmes,NO,green
905452050,0,-10421771.804958373,5166153.874296733,Edwards,SW,purple
903225090,"(42.03342520408163, -93.62554691836735)",-10422348.208194397,5165987.693277318,BrkSide,DT,dodgerblue
531363010,"(42.03771545869594, -93.69140194782878)",-10429679.15654022,5166630.712176225,SawyerW,NW,yellow
923205025,"(41.991206827994795, -93.60722957089274)",-10420309.13040084,5159662.3605212625,Mitchel,SE,red
532377060,"(42.03492614970521, -93.67217225423155)",-10427538.516840866,5166212.648509551,Sawyer,NW,yellow
902109160,"(42.03053925526278, -93.62018697987196)",-10421751.542570407,5165555.174688507,OldTown,DT,dodgerblue
902128075,"(42.03226914285714, -93.61400865306122)",-10421063.77437588,5165814.431447332,OldTown,DT,dodgerblue
528178070,"(42.057185848985235, -93.65531279784706)",-10425661.730741093,5169549.459726952,NridgHt,NW,yellow
903225160,"(42.03374326530612, -93.62556069387755)",-10422349.741677178,5166035.362473113,BrkSide,DT,dodgerblue
906380170,"(42.024622, -93.69135210215579)",-10429673.607745284,5164668.414094937,CollgCr,SW,purple
528174020,"(42.05922094551288, -93.64947028383989)",-10425011.345056862,5169854.586564054,NridgHt,NW,yellow
910201110,"(42.022501592513066, -93.62691449706047)",-10422500.446358135,5164350.669657422,IDOTRR,DT,dodgerblue
535325400,"(42.03849987878044, -93.61543984597746)",-10421223.094042545,5166748.284936575,NAmes,NO,green
535150070,"(42.04349289193036, -93.61986309021195)",-10421715.48733838,5167496.696454476,NAmes,NO,green
533254100,"(42.042245, -93.647022)",-10424738.803346489,5167309.642227069,Veenker,NW,yellow
533254130,"(42.043196, -93.645509)",-10424570.376956917,5167452.193156618,Veenker,NW,yellow
907194110,"(42.016516626222796, -93.69015542114965)",-10429540.393825037,5163453.8757352345,CollgCr,SW,purple
531375100,"(42.03779751992414, -93.69060626586594)",-10429590.581629282,5166643.01185084,SawyerW,NW,yellow
532477030,"(42.03748787855076, -93.6621167912013)",-10426419.147816647,5166596.601610538,Veenker,NW,yellow
534102025,"(42.04844622222222, -93.639552)",-10423907.246750262,5168239.217955995,Somerst,NW,yellow
905452160,"(42.02583595734114, -93.66607259932762)",-10426859.506362945,5164850.3311602445,Edwards,SW,purple
533208050,"(42.04769447845684, -93.64663943537053)",-10424696.216446739,5168126.525214995,Somerst,NW,yellow
905427030,"(42.0281873047507, -93.66086579008223)",-10426279.88700909,5165202.7012149105,Edwards,SW,purple
535301010,"(42.04199377551021, -93.61754234693878)",-10421457.143378949,5167271.985081181,NAmes,NO,green
909280030,"(42.0169293039374, -93.64118843764037)",-10424089.414155103,5163515.709108047,Crawfor,SW,purple
528116010,"(42.060779229751596, -93.65860293118872)",-10426027.986709328,5170088.230417145,NridgHt,NW,yellow
528228270,"(42.06259555537441, -93.64189535276586)",-10424168.107586905,5170360.57135684,Blmngtn,NO,green
907252210,"(42.01885693993959, -93.68289296919987)",-10428731.941372078,5163804.540863549,CollgCr,SW,purple
909475020,"(42.011654, -93.643556)",-10424352.969991399,5162725.316619753,Crawfor,SW,purple
907253110,"(42.01869977841745, -93.68464309104452)",-10428926.764044652,5163780.991879105,CollgCr,SW,purple
535325280,"(42.03854471428571, -93.61243779591837)",-10420888.90735863,5166755.0051476145,NAmes,NO,green
532378240,"(42.03489390322482, -93.67191825955149)",-10427510.242282417,5166207.815490827,Sawyer,NW,yellow
908102260,"(42.019780850000004, -93.67746255838134)",-10428127.43080496,5163942.980147457,Edwards,SW,purple
908226180,"(42.022556599869965, -93.66149567643896)",-10426350.00563758,5164358.91241166,Edwards,SW,purple
527425060,"(42.056585, -93.6235075)",-10422121.18118023,5169459.374886719,NAmes,NO,green
527451540,"(42.051664262423486, -93.62988377943782)",-10422830.985360403,5168721.644441476,BrDale,NO,green
902128170,"(42.032449285714286, -93.61540881632654)",-10421219.639837602,5165841.429707293,OldTown,DT,dodgerblue
903455090,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
535300120,0,-10421771.804958373,5166153.874296733,NAmes,NO,green
910203250,"(42.02132716963949, -93.62946068188015)",-10422783.886355728,5164174.6861876985,IDOTRR,DT,dodgerblue
903228070,"(42.03334642857143, -93.62163181632653)",-10421912.381028809,5165975.886891605,BrkSide,DT,dodgerblue
527214060,"(42.06007471428571, -93.62771)",-10422589.001340287,5169982.597047758,StoneBr,NO,green
527214060,"(42.06007471428571, -93.62771)",-10422589.001340287,5169982.597047758,StoneBr,NO,green
528427010,"(42.055785141473585, -93.64301594536897)",-10424292.851384873,5169339.454016891,Somerst,NW,yellow
535451250,"(42.03720968686869, -93.60887713131314)",-10420492.53598789,5166554.905363807,NAmes,NO,green
908152270,"(42.01872699002386, -93.67328616654791)",-10427662.51699271,5163785.069245068,Edwards,SW,purple
909452050,"(42.01052241853046, -93.6447411423989)",-10424484.899439761,5162555.781658616,Crawfor,SW,purple
532354160,"(42.034622285714285, -93.67426804081633)",-10427771.818736294,5166167.106261176,Sawyer,NW,yellow
531453100,"(42.03568872714663, -93.68500228550349)",-10428966.749388918,5166326.942350397,SawyerW,NW,yellow
527328050,"(42.05645099500372, -93.63156375802194)",-10423017.999720931,5169439.283733813,NWAmes,NO,green
907418010,"(42.01492467356963, -93.6836697029367)",-10428818.406976143,5163215.35001152,CollgCr,SW,purple
528344020,"(42.05469307707867, -93.65649019435652)",-10425792.797920987,5169175.725860988,NoRidge,NW,yellow
532353180,"(42.03514258197271, -93.67698065927453)",-10428073.786041778,5166245.086879091,Sawyer,NW,yellow
902106070,"(42.03136939759234, -93.61873850783361)",-10421590.29940067,5165679.586521504,OldTown,DT,dodgerblue
528221050,"(42.06281128732262, -93.64589910003518)",-10424613.802694192,5170392.918850548,Gilbert,NO,green
534479300,"(42.037195530778, -93.62139599190822)",-10421886.129174646,5166552.783609166,NAmes,NO,green
906223060,"(42.03432683876907, -93.68163415616766)",-10428591.810946329,5166122.825743834,SawyerW,NW,yellow
535105060,"(42.0472850574594, -93.61637686541748)",-10421327.402569469,5168065.150109699,NAmes,NO,green
528108040,"(42.062987, -93.65399520765304)",-10425515.05727162,5170419.265816277,NridgHt,NW,yellow
