PID,lat_long
534125210,"(42.0456386122449, -93.6339097755102)"
535126140,"(42.046453, -93.615497)"
535126010,"(42.048050574763906, -93.61471907997306)"
533252040,"(42.04377237616086, -93.64613373604098)"
527356060,"(42.05020643650429, -93.63725743097132)"
535151020,"(42.043985058753705, -93.6188215288355)"
528294050,"(42.058737152268336, -93.64077180722923)"
923205015,"(41.9910532345421, -93.60818715387052)"
527183060,"(42.0610026, -93.6325959)"
904351280,0
912251110,0
914465020,"(41.99680132735209, -93.60612227353556)"
916386060,"(41.99414512291532, -93.64920467122464)"
528250020,"(42.060870605458625, -93.640394415045)"
532476080,"(42.037650851170994, -93.66218212278298)"
527453070,"(42.05071683049882, -93.62483750861745)"
902134120,"(42.03038024489796, -93.61535046938775)"
903452090,0
533212110,"(42.04747743904708, -93.64492743023192)"
902301060,"(42.02911030612245, -93.61709559183673)"
534276040,"(42.044964, -93.623601)"
909280070,"(42.01639531087636, -93.6422776698748)"
527451640,"(42.051823842270046, -93.62966322622282)"
527451640,"(42.051823842270046, -93.62966322622282)"
916460070,"(41.99634304549552, -93.64660164309727)"
528120150,"(42.06060493735942, -93.65410519145624)"
902125160,"(42.03369234693877, -93.61539524489795)"
535154130,"(42.044181855022174, -93.61640146857191)"
527165230,"(42.057345518899616, -93.63594255697696)"
907412090,"(42.01418278787879, -93.68649683838383)"
528228465,"(42.061914770361355, -93.64301296742183)"
907126050,"(42.021169363960766, -93.69231014980758)"
906204230,"(42.033358153732316, -93.6835050233421)"
903233220,"(42.03240181818182, -93.62238523232323)"
528280150,"(42.05846803506189, -93.64261114217834)"
527403040,"(42.05522161616162, -93.62905934343434)"
533253090,"(42.04312369921638, -93.64929801288591)"
528180080,"(42.05778373023761, -93.65172700055373)"
528118020,"(42.06042832653061, -93.6576212244898)"
534477030,"(42.03739596957785, -93.62268066172075)"
532353020,"(42.03540027795152, -93.67603409068204)"
527162120,"(42.05899815550775, -93.63902511701886)"
903425110,"(42.02850316666667, -93.6237345)"
907285010,"(42.01784848459848, -93.68151730116716)"
907192150,"(42.016237489583936, -93.69199673958042)"
532353050,"(42.03528206398965, -93.67594483454232)"
528280230,"(42.05886891443513, -93.64202754608218)"
907280090,"(42.0187764, -93.6826174)"
531450090,"(42.036345280662346, -93.6878802695534)"
905351089,"(42.02375505406583, -93.67482333858284)"
905452120,0
923275080,"(41.988942800000004, -93.60481825402603)"
908275200,"(42.018913234963165, -93.66349621316733)"
904352190,"(42.0228349943386, -93.6560264372308)"
923275090,"(41.988942800000004, -93.60481825402603)"
923425030,"(41.986502, -93.604697)"
527256120,0
534202130,"(42.0472465, -93.6261179)"
527450250,"(42.052480812109046, -93.62743263348708)"
903232170,"(42.031520525252525, -93.62344805050505)"
531369020,"(42.03603024775898, -93.6917229492389)"
906380220,"(42.02464065454731, -93.69010486352988)"
902106120,"(42.0314243877551, -93.62020748979592)"
535325450,"(42.038669474715235, -93.61543933256898)"
527402060,"(42.05539722222222, -93.62808022222222)"
909426080,"(42.01494616274132, -93.64003561860824)"
527165020,"(42.056932367346946, -93.63777291836735)"
916403130,"(41.9993665708047, -93.64609147866199)"
527162130,"(42.05897078866127, -93.63902605889885)"
535450070,"(42.03711555555555, -93.60909744444444)"
905107310,"(42.031257210723474, -93.67250842305569)"
902104020,"(42.03241948979592, -93.6171774897959)"
905109130,"(42.030093597166974, -93.67070699361871)"
527146010,"(42.05939432028979, -93.6319402893523)"
527107090,"(42.060953520561974, -93.63584734952138)"
535152250,"(42.04495999930424, -93.61858843321247)"
902401010,"(42.02883129754714, -93.61014988032703)"
528363130,"(42.05107926363038, -93.6554722274042)"
534201250,"(42.045738253119055, -93.6263093799963)"
527455100,"(42.05030841544594, -93.62565939713714)"
528240050,"(42.06030525519523, -93.64143700923474)"
906424010,"(42.03042278346534, -93.6811295803611)"
535456020,"(42.034836081632655, -93.60692624489795)"
535125090,"(42.048783187297346, -93.6155054296003)"
905477050,0
923228370,"(41.991780641862334, -93.60328538234566)"
535425010,"(42.04126240206098, -93.6068492565192)"
907425030,"(42.016114999484074, -93.68159884080997)"
909254100,"(42.016225, -93.64470557142857)"
533253210,"(42.04221242026238, -93.64724972095217)"
908203090,"(42.0194388, -93.66634537502176)"
907255060,"(42.01718942857143, -93.68539079591837)"
528366040,"(42.04952265171645, -93.65361834715777)"
534127080,"(42.04791597701745, -93.63506393379615)"
528228455,"(42.06196632018636, -93.64277748549861)"
535380140,"(42.03601553061224, -93.6122272244898)"
527163070,"(42.05813929966258, -93.63702991849178)"
907130110,"(42.021196647665384, -93.68843594838445)"
528116030,"(42.060437, -93.658514)"
902106040,"(42.03148287755102, -93.61852881632653)"
527190050,"(42.0610026, -93.6325959)"
903231030,"(42.032436141414145, -93.62368428282828)"
903231080,"(42.03158911111112, -93.62367022222222)"
902327040,"(42.02923415499327, -93.61062533539705)"
535303050,"(42.040369999999996, -93.61863934693878)"
909251170,"(42.01774144897959, -93.64839214285715)"
914478110,"(41.994393, -93.601665)"
902326060,"(42.02918255102041, -93.61228306122449)"
923225310,"(41.99178588598931, -93.60354340531627)"
528429090,0
527359080,"(42.049343883629625, -93.6360145302076)"
535303030,"(42.04061953061225, -93.61897742857143)"
914475020,"(41.997078855936365, -93.6042061347988)"
903454060,"(42.02423726665693, -93.62691278211034)"
528120160,"(42.060602011057085, -93.65418754596499)"
923252100,"(41.98738846938775, -93.604969)"
905426030,"(42.02822588834018, -93.66334449524402)"
535476360,"(42.03691324242424, -93.60480656565657)"
528364110,"(42.05068265132377, -93.6536963956872)"
532376180,"(42.03571573469387, -93.67119930612245)"
907250020,"(42.018620604965065, -93.68789279530226)"
528235010,"(42.06118616382303, -93.64271412292585)"
528235010,"(42.06118616382303, -93.64271412292585)"
528142130,"(42.0596633, -93.6530882)"
905475150,"(42.02632120397248, -93.66141570442318)"
902105020,"(42.03245028571428, -93.61562981632653)"
527165130,"(42.05784644125896, -93.63621469149052)"
902202150,"(42.03363257142857, -93.60774357142857)"
527105030,"(42.06060596602949, -93.63895655012466)"
535152200,"(42.04400232161542, -93.61859892143677)"
907410080,"(42.014307006374814, -93.6840505223359)"
916386080,"(41.99405586040726, -93.64920269857254)"
534479240,"(42.03601824098498, -93.62139016854567)"
916386040,"(41.995075489795916, -93.6492303877551)"
527161040,"(42.05892273665267, -93.63926155124743)"
528490070,"(42.05088919830085, -93.63984883545916)"
909175050,"(42.01866271428571, -93.65184214285715)"
908275040,"(42.0182144, -93.6644522)"
534104090,"(42.04831911111111, -93.639331)"
528218090,"(42.06182669757467, -93.64508823181002)"
532378110,"(42.03538295383696, -93.66976906886674)"
527355280,"(42.05342436288952, -93.6360176415407)"
535151040,"(42.04390334464078, -93.61881913834986)"
535151040,"(42.04390334464078, -93.61881913834986)"
910203090,"(42.02122286311423, -93.62841848709826)"
535151080,"(42.04319952697053, -93.61854051630033)"
923228390,"(41.99181325243282, -93.60330967646463)"
527405180,"(42.053299204294746, -93.62570534982589)"
923225300,"(41.991766863187166, -93.60352968637953)"
923230180,"(41.99154866822061, -93.60155648482913)"
527256030,0
528188040,0
902125120,"(42.03349893877551, -93.61539689795919)"
534202170,"(42.04657956494262, -93.62643257544445)"
905477010,"(42.024896481267774, -93.66202749237027)"
923226250,"(41.992379697702724, -93.6030124276298)"
907203010,"(42.021803161484655, -93.68365707487992)"
535351050,"(42.03722504081633, -93.61724381632654)"
906420130,"(42.03042409121918, -93.68198659940491)"
534428020,"(42.041105164779786, -93.62170398723747)"
907192020,"(42.01686156311544, -93.68953200184843)"
528386040,"(42.051054, -93.65332)"
902406090,"(42.027962054297035, -93.6067537105345)"
535353050,"(42.03488251140334, -93.61863983452545)"
532376080,"(42.03475459306628, -93.66951160057664)"
903231130,"(42.03141264646465, -93.62366729292928)"
527455080,"(42.05007518475336, -93.62563864355856)"
528250010,"(42.060901464185186, -93.64039656214253)"
909101010,"(42.02208660424489, -93.65799136533401)"
909275050,"(42.020046, -93.642949)"
527302060,"(42.05460248137384, -93.63780058898165)"
534450110,"(42.03566082068494, -93.62958292930873)"
535382130,"(42.03483957142857, -93.61386436734695)"
535105030,"(42.04722115084994, -93.61743868591742)"
533253050,"(42.04286334960819, -93.64931050644294)"
528138060,"(42.059846894154944, -93.65233799717822)"
535377070,"(42.03720520408163, -93.61080818367347)"
905201120,"(42.03261412244898, -93.66532320408163)"
923204150,"(41.99313386433791, -93.60743914450624)"
907135040,"(42.019535517665716, -93.69272811948301)"
907135040,"(42.019535517665716, -93.69272811948301)"
903204040,"(42.03369585714286, -93.62577985714286)"
905100080,"(42.032483676570315, -93.67559582618263)"
910202100,"(42.02246437048411, -93.62532326135414)"
903454100,0
528292020,"(42.05709484015397, -93.64148806658568)"
903231070,"(42.03229496969697, -93.62368193939393)"
528110010,"(42.0630493, -93.6559183)"
528228325,"(42.06330761561044, -93.64190029753024)"
534401110,"(42.03920257142857, -93.626974)"
908226130,"(42.02159548979592, -93.66032375510204)"
534252090,"(42.04394083137912, -93.62460986943621)"
902330090,"(42.02825981632653, -93.61203083673469)"
535354070,"(42.03582053494847, -93.617228180198)"
916326010,"(41.99817349317236, -93.64973434070023)"
905200380,"(42.03231529686042, -93.66718052467493)"
902406030,"(42.02712577584114, -93.6059876496096)"
535354200,"(42.03481163298788, -93.61841950860625)"
923226150,"(41.99176002903685, -93.60093325191208)"
903234050,"(42.03239, -93.62044771428572)"
532353030,"(42.03536472396376, -93.67601192089812)"
534431070,"(42.0386104489796, -93.62054040816327)"
528435050,"(42.054143294806416, -93.64268586610109)"
528482040,"(42.05209502548216, -93.64053606379285)"
904101070,"(42.03328527989371, -93.65624337690679)"
528102040,"(42.062352916575044, -93.65862700132564)"
527452060,"(42.050717, -93.627284)"
534127260,"(42.04868297959183, -93.63590975510205)"
907275140,"(42.018888787913845, -93.68026762074246)"
903201020,"(42.03325592625249, -93.62892854772402)"
534278150,"(42.044865, -93.621618)"
527182040,"(42.059735571428575, -93.634738)"
528120020,"(42.06125144742018, -93.6544098393102)"
905476120,0
910201130,0
905201020,"(42.0344073877551, -93.6639116734694)"
905450020,0
535181030,"(42.04283703436526, -93.61097251718263)"
913350030,"(41.996896715667795, -93.59995653935891)"
531451020,"(42.03638884285896, -93.68646893724338)"
531452140,"(42.03637109386144, -93.68624166123048)"
906201023,"(42.03371208163265, -93.68413791836736)"
902205020,0
904302030,"(42.027850650000005, -93.65646003616536)"
905105200,"(42.02997524398301, -93.67795676335533)"
905108170,"(42.03074107700428, -93.67168092299572)"
534129370,"(42.04565875510204, -93.63259946938776)"
528275160,"(42.05942310187974, -93.64292189170718)"
914476520,"(41.99672495031921, -93.60488188243474)"
905451330,"(42.024134, -93.667341)"
903401050,"(42.027143850962275, -93.62547083203638)"
905101310,"(42.03339302706197, -93.67129540238365)"
903232090,"(42.031561363636364, -93.62259009090909)"
535425070,"(42.04078615263452, -93.60642698097303)"
907227300,"(42.0208882, -93.68334465714285)"
902306130,"(42.02711605037863, -93.61704071582854)"
903202170,"(42.03201642669712, -93.6260878033062)"
902207010,"(42.03193969387755, -93.60865769387755)"
535478070,"(42.034625760400026, -93.60465369282161)"
902109010,"(42.031202533833984, -93.61899232638845)"
907185050,"(42.01865543471588, -93.68849966830943)"
534275220,"(42.0423584226295, -93.6245728923891)"
535450220,"(42.03599737254902, -93.6105774117647)"
902305080,"(42.02803848979592, -93.61685179591836)"
535304100,"(42.03847468686869, -93.61725526262626)"
528250040,"(42.06080924314691, -93.64038587968585)"
907262030,"(42.016201367346945, -93.6868757755102)"
907285040,"(42.01784808346278, -93.68127120441729)"
535302080,"(42.04049997979798, -93.61565902020202)"
905107250,"(42.03134931935007, -93.67357792566746)"
535179020,"(42.04375970105864, -93.61390747403851)"
533217060,"(42.04694850691245, -93.64576958371799)"
527165100,"(42.05742982813761, -93.63786425950322)"
528290120,"(42.05785341379318, -93.6422653931053)"
535101110,"(42.04825613501672, -93.61986037640223)"
535402220,"(42.04010222131483, -93.60937895449865)"
533208080,"(42.047715503863365, -93.64604748389925)"
916225130,"(42.00562308313463, -93.6448327303395)"
910200110,"(42.02242708163266, -93.62946408163265)"
534479150,"(42.03478859453858, -93.62053214205046)"
528294010,"(42.05893023242427, -93.64056991600411)"
905102170,"(42.03321929912531, -93.67000729617075)"
532376170,"(42.035711489795915, -93.67115820408164)"
905377050,"(42.02304733680847, -93.67167659744366)"
534430050,"(42.03918705369127, -93.6238963624161)"
908128100,"(42.019007, -93.67274607047453)"
903205040,"(42.032101777475496, -93.6263728406611)"
905402060,"(42.027669288907106, -93.6661381147073)"
909275030,"(42.020129, -93.643832)"
907192040,"(42.016802051693205, -93.6897483798832)"
906223180,"(42.031579353928, -93.68223191481248)"
