PID,AllBathAbv,AllBathBsmt,BsmtCond,BsmtUnfSF,CentralAir,ExterQual,FireplaceQu,Foundation,GarageCars,GarageQual,GoodLivArea,HasPool,HeatingQC,KitchenQual,MSSubClass,Neighborhood,PavedDrive,PorchArea,SalePrice,YearBuilt
527427210,2.0,1.0,2,536.0,1,3,0,6,2.0,2,2370.0,0,4,3,4,15,1,264,190000,2002
527427230,2.0,1.0,2,354.0,1,3,1,6,2.0,2,2388.0,0,4,3,4,15,1,271,184000,1999
527450010,1.5,0.0,2,525.0,1,2,0,5,2.0,2,1092.0,0,2,2,2,2,1,0,105500,1973
527450030,1.5,0.0,2,213.0,1,2,0,5,1.0,2,1404.0,0,2,2,2,2,1,144,113500,1973
527450080,1.5,0.0,2,363.0,1,2,1,5,2.0,2,1767.0,0,3,3,2,2,1,36,125500,1973
527450110,1.5,0.5,2,25.0,1,2,0,5,1.0,2,1445.0,0,2,2,2,2,1,52,103400,1973
527450150,1.5,0.0,2,316.0,1,2,0,5,1.0,2,1574.0,0,2,2,2,2,1,172,113000,1973
527450210,1.5,0.0,1,174.0,1,2,0,5,1.0,2,1296.0,0,2,2,2,2,1,72,83000,1973
527450220,1.5,0.0,2,672.0,1,2,0,5,1.0,2,1218.0,0,4,4,2,2,1,28,113700,1973
527450250,1.5,1.0,2,153.0,1,2,0,5,1.0,2,1317.0,0,2,2,2,2,1,0,100000,1973
527450280,1.5,1.0,2,229.0,1,2,0,5,1.0,2,1241.0,0,2,2,2,2,1,0,111000,1973
527450460,1.5,0.0,2,212.0,1,2,0,5,1.0,2,1312.0,0,4,2,2,2,1,0,116000,1972
527450520,1.5,0.0,2,0.0,1,2,0,5,1.0,2,1470.0,0,3,2,2,2,1,411,100500,1972
527451020,2.5,0.0,2,630.0,1,2,0,5,2.0,2,1302.0,0,2,2,2,2,1,0,106000,1970
527451060,1.5,0.0,2,162.0,1,2,0,5,1.0,2,1308.0,0,2,2,2,2,1,0,106000,1970
527451110,1.5,0.0,2,0.0,1,2,0,5,2.0,2,2130.0,0,2,2,2,2,1,36,125000,1970
527451170,1.5,1.0,2,294.0,1,2,0,5,2.0,2,1836.0,0,4,2,2,2,1,276,122500,1971
527451180,1.5,0.0,2,327.0,1,2,0,5,1.0,2,1143.0,0,2,2,2,2,1,275,96000,1971
527451290,1.5,0.0,2,96.0,1,2,0,5,1.0,2,1374.0,0,2,2,2,2,1,0,85400,1971
527451320,2.5,0.0,2,630.0,1,2,0,5,1.0,2,1302.0,0,2,2,2,2,1,0,112000,1971
527451330,1.5,0.0,2,225.0,1,2,0,5,1.0,2,1392.0,0,2,2,2,2,1,0,105500,1971
527451380,1.5,0.5,2,355.0,1,2,0,5,1.0,2,1535.0,0,3,2,2,2,1,28,118000,1972
527451400,1.5,0.0,2,125.0,1,2,0,5,1.0,2,1345.0,0,2,2,2,2,1,0,89500,1971
527451410,1.5,0.0,2,525.0,1,2,0,5,1.0,2,1092.0,0,2,2,2,2,1,0,88000,1971
527451450,1.5,0.0,2,207.0,1,2,0,5,1.0,2,1224.0,0,2,2,2,2,1,0,89000,1972
527451460,1.5,0.0,2,143.0,1,2,0,5,1.0,2,1474.0,0,3,2,2,2,1,352,108000,1972
527451520,1.5,0.0,2,483.0,1,2,1,5,1.0,2,987.0,0,2,2,2,2,1,0,94500,1972
527451540,1.5,1.0,2,79.0,1,2,0,5,1.0,2,1391.0,0,2,2,2,2,1,0,97000,1972
527451550,2.5,0.0,2,280.0,1,2,0,5,1.0,2,1652.0,0,2,2,2,2,1,0,111750,1972
527451640,1.5,0.0,2,321.0,1,2,0,5,1.0,2,1149.0,0,3,3,2,2,1,250,118000,1972
527451650,2.5,0.0,2,399.0,1,2,0,5,1.0,2,1533.0,0,2,2,2,2,1,185,119500,1972
527452060,2.0,0.0,2,0.0,1,2,0,5,2.0,2,1916.0,0,2,2,4,16,1,60,143750,1976
527452070,2.0,0.5,2,186.0,1,2,1,5,2.0,2,1952.0,0,3,2,4,16,1,280,146300,1975
527452100,2.0,0.0,2,958.0,1,2,2,5,2.0,2,1078.0,0,2,2,4,16,1,205,128000,1976
527452190,2.0,0.0,2,709.0,1,2,1,5,2.0,2,1429.0,0,2,2,4,16,1,220,127500,1977
527452290,1.0,1.0,2,462.0,1,2,2,5,1.0,2,1868.0,0,2,2,5,15,1,240,145000,1967
527452310,1.0,1.0,2,95.0,1,2,1,5,1.0,2,1669.0,0,2,2,3,15,1,319,123000,1967
527453010,2.5,1.0,2,248.0,1,2,2,5,2.0,2,2104.0,0,2,3,2,16,1,48,155000,1976
527453050,2.5,0.0,2,498.0,1,2,2,5,2.0,2,1854.0,0,2,2,2,16,1,108,146000,1976
527453060,2.5,0.0,2,289.0,1,2,2,5,2.0,2,2022.0,0,2,2,2,16,1,87,148500,1976
527453070,2.0,1.0,2,443.0,1,2,0,5,1.0,2,1667.0,0,2,2,4,16,1,29,137500,1976
527453130,2.5,0.0,2,341.0,1,2,2,5,2.0,2,1970.0,0,2,3,2,16,1,173,149900,1975
527453140,2.0,0.5,2,0.0,1,2,1,5,2.0,2,2112.0,0,2,2,4,16,1,27,123000,1975
527453150,1.0,0.0,2,836.0,1,2,0,5,1.0,2,836.0,0,4,2,4,16,1,30,120000,1975
527453160,2.5,0.0,2,275.0,1,2,0,5,2.0,2,2036.0,0,3,2,2,16,1,0,143000,1975
527454050,2.5,0.5,2,103.0,1,2,1,5,2.0,2,2074.0,0,2,2,2,16,1,260,147000,1974
527454120,2.0,0.0,2,677.0,1,2,0,5,2.0,2,1433.0,0,1,2,4,16,1,38,148500,1977
527454130,2.5,0.0,2,466.0,1,2,2,5,2.0,2,1845.0,0,2,2,2,16,1,28,137900,1977
527454200,2.5,0.0,2,544.0,1,2,2,5,2.0,2,1767.0,0,1,2,2,16,1,26,146000,1978
527455030,2.0,0.0,2,423.0,1,2,0,5,1.0,2,1693.0,0,2,2,4,16,1,140,142500,1978
527455050,2.5,0.5,2,484.0,1,2,2,5,2.0,2,1868.0,0,2,2,2,16,1,108,147000,1978
527455060,2.5,0.0,2,544.0,1,2,2,5,2.0,2,1752.0,0,2,2,2,16,1,28,148500,1978
527455080,2.5,0.0,2,576.0,1,3,2,5,2.0,2,1735.0,0,2,2,2,16,1,147,138000,1978
527455090,1.0,0.5,2,300.0,1,2,0,5,1.0,2,1372.0,0,2,2,4,16,1,170,128500,1976
527455100,2.5,0.0,2,785.0,1,2,2,5,2.0,2,1526.0,0,3,2,2,16,1,28,144000,1976
527455240,1.0,0.0,2,460.0,1,2,0,5,1.0,2,1324.0,0,2,2,5,15,1,0,100000,1967
527455250,1.0,1.0,2,263.0,1,2,0,5,1.0,2,1713.0,0,2,2,5,15,1,0,129250,1966
527455270,1.0,0.0,2,524.0,1,2,0,5,1.0,2,1232.0,0,2,2,5,15,1,0,110000,1966
527455280,1.0,0.5,2,220.0,1,3,2,6,2.0,2,1764.0,0,4,2,5,15,1,162,148800,1966
528102010,2.0,1.0,2,533.0,1,3,3,6,3.0,2,3427.0,0,4,4,5,19,1,239,315000,2004
528102030,2.0,1.0,2,596.0,1,4,3,6,3.0,2,3268.0,0,4,4,5,19,1,370,394617,2008
528102040,2.0,1.0,2,528.0,1,4,3,6,3.0,2,2890.0,0,4,4,5,19,1,264,337500,2006
528102140,3.5,1.0,2,416.0,1,4,3,6,3.0,2,4132.0,0,4,4,6,19,1,199,462000,2007
528104010,2.5,1.0,2,590.0,1,3,4,6,3.0,2,3640.0,0,4,3,5,19,1,272,345474,2007
528106010,3.5,0.0,3,1249.0,1,2,0,6,3.0,2,2596.0,0,4,3,6,19,1,394,342643,2006
528106020,2.0,1.0,2,788.0,1,4,3,6,3.0,2,4708.0,0,4,4,5,19,1,242,555000,2008
528106070,2.0,1.0,2,80.0,1,3,4,6,2.0,2,3224.0,0,4,4,5,19,1,506,325000,2006
528106110,2.5,1.0,2,564.0,1,4,3,6,3.0,2,3476.0,0,4,4,5,19,1,428,450000,2005
528106120,2.0,0.0,2,1618.0,1,3,3,6,3.0,2,1618.0,0,4,3,5,19,1,0,252000,2004
528108010,2.0,0.0,2,1566.0,1,3,3,6,3.0,2,1600.0,0,4,3,5,19,1,56,256300,2007
528108020,2.5,0.0,2,2042.0,1,4,3,6,3.0,2,2042.0,0,4,4,5,19,1,90,253293,2008
528108040,2.5,1.0,2,379.0,1,3,3,6,3.0,2,3676.0,0,4,4,6,19,1,197,398800,2009
528108070,2.5,1.0,2,168.0,1,4,3,6,3.0,2,3120.0,0,4,4,6,19,1,102,335000,2008
528108120,2.5,0.0,2,1590.0,1,4,3,6,3.0,2,2334.0,0,4,4,6,19,1,277,376162,2009
528108130,2.0,1.0,2,788.0,1,4,3,6,3.0,2,3252.0,0,4,4,5,19,1,290,404000,2008
528110010,2.5,1.0,2,384.0,1,4,3,6,3.0,2,3634.0,0,4,4,6,19,1,656,451950,2008
528110020,2.5,2.0,2,342.0,1,4,3,6,3.0,2,4962.0,0,4,4,5,19,1,410,610000,2007
528110040,2.0,1.0,2,740.0,1,4,4,6,3.0,2,4364.0,0,4,4,5,19,1,158,479069,2007
528110070,2.0,0.0,2,1935.0,1,3,3,6,3.0,2,1973.0,0,3,3,5,19,1,360,395000,2006
528110100,2.5,0.0,2,2153.0,1,4,3,6,3.0,2,2643.0,0,4,4,6,19,1,498,380000,2006
528110110,2.5,1.0,2,195.0,1,3,4,6,3.0,2,4687.0,0,4,4,5,19,1,436,417500,2007
528112020,2.0,1.0,2,486.0,1,3,3,6,3.0,2,2922.0,0,4,3,5,19,1,50,306000,2007
528112040,2.0,0.0,2,1736.0,1,4,3,6,3.0,2,1736.0,0,4,4,5,19,1,409,360000,2008
528112150,2.0,0.0,2,1626.0,1,3,3,6,3.0,2,1634.0,0,4,3,5,19,1,44,250000,2006
528114010,2.0,1.0,2,363.0,1,4,3,6,3.0,2,3373.0,0,4,4,5,19,1,566,415000,2005
528114040,2.0,1.0,2,575.0,1,4,3,6,3.0,2,3325.0,0,4,4,5,19,1,363,383000,2007
528114050,2.0,1.0,2,626.0,1,3,4,6,3.0,2,3326.0,0,4,3,5,19,1,313,440000,2006
528116010,2.0,1.0,2,251.0,1,3,3,6,3.0,2,3313.0,0,4,3,5,19,1,181,296000,2004
528116030,2.0,1.0,2,572.0,1,3,3,6,3.0,2,3111.0,0,4,3,5,19,1,631,326000,2004
528118010,3.5,0.0,2,1158.0,1,3,3,6,3.0,2,2376.0,0,4,3,6,19,1,394,325300,2005
528118020,3.5,0.0,2,1117.0,1,3,3,6,3.0,2,2452.0,0,4,3,6,19,1,145,309000,2004
528118030,2.5,1.0,2,430.0,1,3,3,6,3.0,2,4168.0,0,4,4,6,19,1,394,390000,2006
528118040,2.5,0.0,2,1704.0,1,3,4,6,3.0,2,2758.0,0,4,4,6,19,1,337,418000,2005
528118050,2.5,2.0,2,636.0,1,4,3,6,3.0,2,3974.0,0,4,4,5,19,1,222,500067,2007
528118090,2.5,1.0,2,538.0,1,4,4,6,3.0,2,3872.0,0,4,4,6,19,1,422,460000,2005
528120010,2.5,0.0,2,1582.0,1,3,3,6,2.0,2,2152.0,0,4,3,6,19,1,368,260116,2007
528120020,2.0,0.0,2,1709.0,1,3,3,6,3.0,2,1717.0,0,4,3,5,19,1,208,255500,2006
528120030,2.0,1.0,2,724.0,1,4,3,6,3.0,2,2758.0,0,4,4,5,19,1,213,335000,2008
528120110,2.5,0.0,2,1030.0,1,3,3,6,3.0,2,2098.0,0,3,4,6,19,1,244,275500,2005
528120120,2.0,0.0,2,1588.0,1,3,3,6,3.0,2,1808.0,0,4,4,5,19,1,266,275000,2005
528120130,2.5,1.0,2,165.0,1,3,3,6,3.0,2,3580.0,0,4,4,6,19,1,255,379000,2005
528120150,2.5,0.0,2,1143.0,1,3,3,6,3.0,2,2473.0,0,4,3,6,19,1,343,317000,2004
528120160,2.0,1.0,2,625.0,1,3,3,6,3.0,2,2801.0,0,4,4,5,19,1,196,274900,2004
528120170,2.0,1.0,3,467.0,1,3,3,6,3.0,2,2568.0,0,4,4,5,19,1,236,300000,2006
528138010,2.0,1.0,2,632.0,1,4,3,6,3.0,2,2950.0,0,4,4,5,19,1,226,324000,2008
528138020,2.0,0.0,2,1794.0,1,3,3,6,3.0,2,1850.0,0,4,4,5,19,1,119,259000,2005
528138060,2.0,0.0,2,1515.0,1,3,0,6,2.0,2,1537.0,0,4,3,5,19,1,0,214000,2004
528142020,2.5,0.0,2,908.0,1,4,3,6,3.0,2,2128.0,0,4,3,6,19,1,124,250000,2007
528142040,2.5,1.0,2,292.0,1,3,3,6,3.0,2,3394.0,0,4,4,6,19,1,184,350000,2004
528142070,2.5,1.0,2,644.0,1,3,3,6,3.0,2,3238.0,0,4,4,6,19,1,154,329900,2005
528142090,2.0,1.0,2,797.0,1,3,3,6,3.0,2,2875.0,0,4,3,5,19,1,310,280000,2004
528142110,2.0,1.0,2,622.0,1,3,4,6,3.0,2,3218.0,0,4,4,5,19,1,383,360000,2003
528142130,2.0,1.0,2,1603.0,1,3,3,6,3.0,2,3232.0,0,4,3,5,19,1,0,284000,2003
528142140,2.5,1.0,2,292.0,1,3,3,6,3.0,2,3188.0,0,4,4,6,19,1,366,316000,2004
528142150,2.0,1.0,2,498.0,1,3,3,6,2.0,2,3022.0,0,4,3,5,19,1,355,269500,2003
528150040,2.5,0.0,2,1802.0,1,4,3,6,3.0,2,1802.0,0,4,4,5,19,1,263,372000,2006
528150070,2.5,1.0,2,142.0,1,4,3,6,3.0,2,4552.0,0,4,4,5,19,1,67,611657,2009
528150080,2.0,1.0,2,560.0,1,4,3,6,3.0,2,3024.0,0,4,3,5,19,1,253,372397,2005
528150090,2.0,1.0,2,397.0,1,4,3,6,3.0,2,3163.0,0,4,4,5,19,1,212,378000,2004
528150110,2.5,0.0,2,1706.0,1,3,4,6,3.0,2,2956.0,0,4,4,6,19,1,244,342000,2004
528150120,2.5,1.0,2,166.0,1,3,3,6,3.0,2,3438.0,0,4,3,6,19,1,338,354000,2004
528164040,2.0,1.0,2,225.0,1,3,3,6,3.0,2,3359.0,0,4,4,5,19,1,255,374000,2003
528164060,1.5,2.0,2,278.0,1,4,3,6,3.0,2,4727.0,1,4,4,5,19,1,435,615000,2003
528166060,2.0,0.0,2,2336.0,1,4,4,6,3.0,2,2448.0,0,4,4,5,19,1,353,386250,2003
528166090,2.0,2.0,2,480.0,1,3,3,6,3.0,2,4424.0,0,4,4,5,19,1,116,445000,2003
528166120,2.5,1.0,2,556.0,1,3,3,6,3.0,2,3684.0,0,4,4,6,19,1,400,412500,2003
528166150,2.5,1.0,2,379.0,1,3,3,6,3.0,2,3323.0,0,4,3,6,19,1,420,350000,2003
528168030,3.5,0.0,2,1082.0,1,3,3,6,3.0,2,2400.0,0,4,3,6,19,1,154,290000,2003
528168040,2.5,0.0,2,1181.0,1,3,3,6,3.0,2,2374.0,0,4,4,6,19,1,204,285000,2003
528170040,2.5,1.0,2,438.0,1,4,4,6,3.0,2,4138.0,0,4,4,6,19,1,0,437154,2005
528170070,2.5,1.0,2,132.0,1,3,3,6,3.0,2,2912.0,0,4,3,6,19,1,382,284000,2003
528172020,2.5,1.0,2,512.0,1,3,3,6,2.0,2,2450.0,0,4,4,6,19,1,239,275000,2005
528172050,2.0,1.0,2,436.0,1,3,0,6,3.0,2,2792.0,0,4,3,5,19,1,138,245700,2005
528172060,2.0,0.0,2,1598.0,1,3,3,6,3.0,2,1606.0,0,3,3,5,19,1,290,255900,2006
528172070,2.0,1.0,2,1602.0,1,3,0,6,2.0,2,1840.0,0,4,3,5,19,1,195,232698,2005
528172080,2.0,1.0,2,454.0,1,3,2,6,3.0,2,2724.0,0,4,3,5,19,1,244,284000,2003
528172150,2.5,1.0,2,426.0,1,3,2,6,3.0,2,2908.0,0,4,3,6,19,1,295,279000,2004
528174010,2.0,0.0,2,1342.0,1,3,3,6,2.0,2,1382.0,0,4,3,4,19,1,220,194700,2005
528174020,1.5,1.0,2,436.0,1,3,3,6,2.0,2,2168.0,0,4,3,4,19,1,160,204000,2005
528174030,1.5,1.0,2,272.0,1,3,3,6,2.0,2,2332.0,0,4,3,4,19,1,160,200000,2005
528174040,2.0,1.0,2,600.0,1,3,3,6,2.0,2,2124.0,0,4,3,4,19,1,220,207000,2005
528174050,2.0,0.0,2,522.0,1,3,3,6,2.0,2,2194.0,0,4,3,4,19,1,228,213000,2005
528174060,2.0,1.0,2,406.0,1,3,3,6,2.0,2,2206.0,0,4,3,4,19,1,233,196000,2005
528174070,2.0,1.0,2,425.0,1,3,3,6,2.0,2,2187.0,0,4,3,4,19,1,233,184500,2005
528174080,2.0,1.0,2,705.0,1,3,3,6,2.0,2,2023.0,0,4,3,4,19,1,228,185850,2005
528175050,2.0,1.0,2,474.0,1,3,3,6,2.0,2,2234.0,0,4,3,4,19,1,218,212500,2007
528175060,2.0,1.0,2,410.0,1,3,3,6,2.0,2,2218.0,0,4,3,4,19,1,234,230000,2007
528176010,2.5,1.0,2,1473.0,1,4,3,6,3.0,2,4069.0,0,4,4,5,19,1,370,500000,2003
528176070,2.5,1.0,2,1093.0,1,3,4,6,3.0,2,2828.0,0,4,3,6,19,1,368,320000,2002
528178010,2.5,1.0,2,643.0,1,3,3,6,3.0,2,3757.0,0,4,4,5,19,1,263,382500,2003
528178070,2.5,1.0,2,404.0,1,3,2,6,3.0,2,3724.0,0,4,3,6,19,1,60,421250,2001
528178090,2.5,0.0,2,1765.0,1,3,3,6,3.0,2,2690.0,0,4,3,6,19,1,326,370000,2003
528180070,2.0,1.0,2,1296.0,1,4,3,6,2.0,2,2208.0,0,4,4,4,19,1,278,319900,2005
528180080,2.0,1.0,2,1088.0,1,4,3,6,2.0,2,2037.0,0,4,4,4,19,1,252,282500,2005
528180110,2.0,1.0,2,1486.0,1,4,3,6,3.0,2,2238.0,0,4,4,4,19,1,48,336860,2008
528180130,2.0,0.0,2,1451.0,1,4,3,6,2.0,2,1456.0,0,4,4,4,19,1,234,248500,2008
528181010,2.0,0.0,2,1347.0,1,3,3,6,2.0,2,1387.0,0,4,3,4,19,1,33,192000,2005
528181040,2.0,0.0,2,1368.0,1,3,3,6,2.0,2,1368.0,0,4,3,4,19,1,167,202665,2005
528181050,2.0,0.0,2,1346.0,1,3,3,6,2.0,2,1394.0,0,4,3,4,19,1,169,205000,2006
528181060,2.0,0.0,3,1530.0,1,3,3,6,2.0,2,1578.0,0,4,3,4,19,1,229,209500,2006
528181070,2.0,0.0,3,1530.0,1,3,3,6,2.0,2,1578.0,0,4,3,4,19,1,229,209500,2006
528181080,2.0,0.0,3,1346.0,1,3,3,6,2.0,2,1394.0,0,4,3,4,19,1,169,202500,2006
528186010,2.0,1.0,2,516.0,1,3,3,6,3.0,2,2908.0,0,4,3,5,19,1,401,286500,2002
528186030,1.5,0.0,2,300.0,1,4,3,6,2.0,2,2736.0,0,4,4,4,19,1,325,274000,2003
528186050,2.0,1.0,2,729.0,1,4,3,6,2.0,2,2425.0,0,4,4,4,19,1,242,280000,2005
528186080,2.0,0.0,2,1656.0,1,4,4,6,2.0,2,1712.0,0,4,4,4,19,1,567,266000,2005
528186090,2.0,1.0,2,408.0,1,4,3,6,2.0,2,2714.0,0,4,4,4,19,1,250,277500,2005
528186110,2.0,1.0,3,1251.0,1,4,3,6,2.0,2,2081.0,0,4,3,4,19,1,303,310090,2006
528186160,2.0,1.0,2,496.0,1,3,3,6,2.0,2,2188.0,0,4,3,4,19,1,35,234250,2006
528186170,2.0,0.0,2,1318.0,1,3,3,6,2.0,2,1366.0,0,4,3,4,19,1,35,219500,2006
528186180,2.0,1.0,2,461.0,1,3,3,6,2.0,2,2187.0,0,4,3,4,19,1,230,254000,2006
528188020,2.0,0.0,2,1405.0,1,3,2,6,2.0,2,1405.0,0,4,3,4,19,1,184,173000,2003
528188040,2.0,0.0,2,1405.0,1,3,3,6,2.0,2,1405.0,0,4,3,4,19,1,184,171750,2003
528188060,2.0,0.0,2,197.0,1,3,0,6,2.0,2,2193.0,0,4,3,2,19,1,27,173000,2003
528188090,2.5,0.0,2,764.0,1,3,0,6,2.0,2,1626.0,0,4,3,2,19,1,27,155000,2003
528188120,2.5,0.0,2,764.0,1,3,0,6,2.0,2,1626.0,0,4,3,2,19,1,27,175500,2003
528188150,2.5,1.0,2,191.0,1,3,0,6,2.0,2,2199.0,0,4,3,2,19,1,27,154000,2003
528188160,2.0,1.0,2,405.0,1,3,3,6,2.0,2,2405.0,0,4,3,4,19,1,172,200000,2003
528190010,2.0,1.0,2,638.0,1,3,3,6,2.0,2,2078.0,0,4,3,4,19,1,222,207000,2004
528218020,2.5,0.0,2,768.0,1,3,3,6,2.0,2,1536.0,0,4,3,6,8,1,138,176000,2005
528218060,2.5,0.0,2,728.0,1,3,3,6,2.0,2,1456.0,0,4,3,6,8,1,24,170440,2005
528218090,2.5,0.0,3,728.0,1,3,3,6,2.0,2,1456.0,0,4,3,6,8,1,100,184000,2005
528218100,2.0,0.0,2,608.0,1,2,0,6,2.0,2,1458.0,0,4,3,6,8,1,133,168165,2006
528218150,2.0,0.0,2,1324.0,1,3,0,6,2.0,2,1324.0,0,4,3,5,8,1,59,199500,2005
528220040,2.5,0.0,2,745.0,1,3,3,6,2.0,2,1490.0,0,4,3,6,8,1,56,167800,2005
528221050,2.0,1.0,2,408.0,1,2,0,6,2.0,2,2244.0,0,4,3,5,8,1,143,203000,2005
528221060,2.5,0.0,2,742.0,1,3,3,6,2.0,2,1484.0,0,4,3,6,8,1,60,174000,2005
528221070,2.5,0.0,2,684.0,1,3,3,6,2.0,2,1560.0,0,4,3,6,8,1,138,174000,2005
528222010,2.5,0.0,2,1052.0,1,3,3,6,3.0,2,2373.0,0,4,3,6,8,1,166,258000,2004
528222020,2.5,0.0,2,738.0,1,3,0,6,2.0,2,1492.0,0,4,3,6,8,1,132,185101,2006
528222050,2.5,0.0,2,616.0,1,2,3,6,2.0,2,1412.0,0,4,3,6,8,1,36,156932,2006
528222090,2.0,0.0,2,1246.0,1,3,0,6,2.0,2,1258.0,0,4,3,5,8,1,0,173500,2007
528228270,2.0,0.0,2,1258.0,1,3,3,6,3.0,2,1258.0,0,4,3,4,0,1,160,172500,2006
528228285,2.0,0.0,2,1129.0,1,3,0,6,2.0,2,1161.0,0,4,3,4,0,1,216,160000,2006
528228290,2.0,0.0,2,1373.0,1,3,2,6,3.0,2,1555.0,0,4,3,4,0,1,163,174000,2007
528228295,2.0,0.5,2,398.0,1,3,2,6,3.0,2,2557.0,0,4,3,4,0,1,163,175900,2007
528228325,2.0,0.0,2,1374.0,1,3,2,6,2.0,2,1557.0,0,4,3,4,0,1,163,234000,2003
528228340,2.0,0.0,2,1273.0,1,3,2,6,2.0,2,1456.0,0,4,3,4,0,1,163,215000,2003
528228345,2.0,1.0,2,342.0,1,3,2,6,3.0,2,2528.0,0,4,3,4,0,1,320,195000,2003
528228360,2.0,1.0,2,330.0,1,3,2,6,2.0,2,2549.0,0,4,3,4,0,1,160,246990,2002
528228375,2.0,1.0,2,322.0,1,3,2,6,3.0,2,2673.0,0,4,3,4,0,1,163,226500,2003
528228405,2.0,1.0,2,306.0,1,3,2,6,3.0,2,2663.0,0,4,3,4,0,1,163,219990,2004
528228415,2.0,0.0,2,1375.0,1,3,2,6,2.0,2,1414.0,0,4,3,4,0,1,164,178740,2004
528228430,2.0,1.0,2,306.0,1,3,2,6,2.0,2,2607.0,0,4,3,4,0,1,163,225000,2004
528228435,2.0,0.0,2,1357.0,1,3,2,6,2.0,2,1571.0,0,4,3,4,0,1,163,192500,2005
528228440,2.0,0.0,2,1232.0,1,3,2,6,2.0,2,1293.0,0,4,3,4,0,1,310,192000,2004
528228445,2.0,0.0,3,1330.0,1,3,3,6,2.0,2,1520.0,0,4,3,4,0,1,176,191000,2005
528228450,2.0,0.0,2,1330.0,1,3,3,6,2.0,2,1520.0,0,4,3,4,0,1,156,181000,2005
528228455,2.0,0.0,2,1204.0,1,3,3,6,2.0,2,1236.0,0,4,3,4,0,1,116,180000,2005
528228460,2.0,0.0,2,1129.0,1,3,3,6,2.0,2,1161.0,0,4,3,4,0,1,116,160200,2005
528228465,2.0,0.0,2,1266.0,1,3,3,6,2.0,2,1266.0,0,4,3,5,0,1,116,159895,2007
528228540,2.0,0.0,2,1146.0,1,3,3,6,2.0,2,1246.0,0,4,3,5,0,1,124,187687,2007
528228555,2.0,0.0,2,1266.0,1,3,3,6,2.0,2,1266.0,0,4,3,5,0,1,116,185485,2007
528228565,2.0,0.0,2,1346.0,1,3,3,6,2.0,2,1522.0,0,4,3,4,0,1,162,213490,2005
528228580,2.0,1.0,2,286.0,1,3,3,6,3.0,2,2570.0,0,4,3,4,0,1,181,246578,2006
528231020,2.5,1.0,2,58.0,1,3,3,6,2.0,2,1700.0,0,4,3,3,8,1,100,184500,2004
528231030,2.0,1.0,2,56.0,1,3,0,6,2.0,2,1898.0,0,4,3,3,8,1,124,188500,2004
528231050,2.5,0.0,3,732.0,1,3,3,6,2.0,2,1838.0,0,4,2,6,8,1,140,192140,2005
528235010,2.5,1.0,2,291.0,1,3,3,6,2.0,2,1857.0,0,4,3,6,8,1,151,188500,2004
528235020,2.5,0.0,2,789.0,1,3,3,6,2.0,2,1515.0,0,4,3,6,8,1,75,179000,2004
528235050,2.5,1.0,2,326.0,1,3,3,6,2.0,2,1966.0,0,4,3,6,8,1,175,183200,2002
528235090,2.5,0.0,2,1010.0,1,3,2,6,2.0,2,2267.0,0,4,3,6,8,1,166,200000,2002
528235120,2.5,1.0,2,80.0,1,2,2,6,2.0,2,2352.0,0,4,2,6,8,1,175,193000,2004
528235130,2.5,0.0,3,707.0,1,3,3,6,2.0,2,1414.0,0,4,3,6,8,1,135,178000,2004
528235160,2.5,0.0,2,847.0,1,3,3,6,2.0,2,1959.0,0,4,3,6,8,1,148,215000,2004
528235180,2.0,1.0,2,201.0,1,3,0,6,2.0,2,1821.0,0,4,3,3,8,1,212,190000,2005
528235190,2.5,0.0,2,848.0,1,3,3,6,2.0,2,1598.0,0,4,3,6,8,1,148,201490,2004
528235200,2.5,0.0,2,384.0,1,3,3,6,2.0,2,1374.0,0,4,3,3,8,1,100,170000,2004
528240020,2.5,0.0,2,840.0,1,3,3,6,2.0,2,1720.0,0,4,3,6,8,1,148,183500,2004
528240030,2.5,0.0,2,868.0,1,3,3,6,2.0,2,1630.0,0,4,3,6,8,1,168,189500,2004
528240040,2.5,0.0,2,728.0,1,2,0,6,2.0,2,1456.0,0,4,3,6,8,1,124,176000,2005
528240050,2.5,0.0,2,840.0,1,3,3,6,2.0,2,1720.0,0,4,3,6,8,1,186,188000,2002
528240060,2.5,1.0,2,55.0,1,3,2,6,2.0,2,1772.0,0,4,3,3,8,1,120,184100,2002
528240070,2.5,1.0,2,235.0,1,3,2,6,2.0,2,2585.0,0,4,3,6,8,1,336,216500,2002
528240080,2.5,0.0,2,1406.0,1,3,2,6,2.0,2,1936.0,0,4,3,6,8,1,312,230500,2000
528240130,2.5,0.0,2,847.0,1,3,3,6,2.0,2,1733.0,0,4,3,6,8,1,192,185088,2004
528240150,2.5,0.0,2,846.0,1,3,3,6,2.0,2,1594.0,0,4,3,6,8,1,348,195500,2004
528250010,2.5,0.0,2,384.0,1,3,2,6,2.0,2,1394.0,0,4,3,3,8,1,100,165500,2003
528250020,2.5,1.0,2,130.0,1,3,3,6,2.0,2,2141.0,0,4,3,6,8,1,75,192000,2003
528250030,2.5,0.0,2,847.0,1,3,3,6,2.0,2,1986.0,0,4,3,6,8,1,168,213000,2003
528250040,2.5,1.0,2,204.0,1,3,2,6,2.0,2,1836.0,0,4,3,6,8,1,156,178000,2003
528250060,2.5,0.0,2,783.0,1,3,3,6,2.0,2,1509.0,0,4,3,6,8,1,75,180000,2003
